Distribuidora,Comunidad Autónoma,Provincia,SET distribución,Tensión (kV),Latitud,Longitud,UTM x,UTM y,Huso UTM,Banda
Iberdrola,Castilla y León,León,URSA        132.00,132,42.52725927,-5.744847987,274556.87,4711971.54,30,T
Iberdrola,Castilla y León,León,V.D.JUAN.T1,45,42.27701966,-5.51634777,292501.93,4683600.42,30,T
Iberdrola,Castilla y León,León,VDJUAN T1,20,42.27701966,-5.51634777,292501.93,4683600.42,30,T
Iberdrola,Castilla y León,León,VENTATUER.T1,45,42.73010692,-5.611334044,286219.27,4734151.19,30,T
Iberdrola,Castilla y León,León,VILECHA     132.00,132,42.55288404,-5.576142473,288500.6,4714381.9,30,T
Iberdrola,Castilla y León,León,VILECHA     45.000,45,42.55288404,-5.576142473,288500.6,4714381.9,30,T
Iberdrola,Castilla y León,León,VILECHA     45.000,45,42.55288404,-5.576142473,288500.6,4714381.9,30,T
Iberdrola,Castilla y León,León,VILLAMAN T1,20,42.31801115,-5.57930597,287448.06,4688307.75,30,T
Iberdrola,Castilla y León,León,VILLMANIN.T1,45,42.94044131,-5.660881634,282900.83,4757636.46,30,T
Iberdrola,Castilla y León,León,VLLMAÑAN.T1,45,42.31801115,-5.57930597,287448.06,4688307.75,30,T
Iberdrola,Castilla y León,León,VLLQUEJID.T1,45,42.13949314,-5.600403161,285104.3,4668537.25,30,T
Iberdrola,Castilla y León,León,VMANIN T1,13,42.94044131,-5.660881634,282900.83,4757636.46,30,T
Iberdrola,Castilla y León,León,VQUEJIDA T1,20,42.13949314,-5.600403161,285104.3,4668537.25,30,T
Iberdrola,Galicia,Lugo,MONTEFUR    132.00,132,42.39216343,-7.21912903,646580.6477,4694855.276,29,T
Iberdrola,Galicia,Lugo,S.MARTIN    132.00,132,42.39022855,-7.172376319,650433.5301,4694722.151,29,T
Iberdrola,Galicia,Lugo,SEQUEIRO    132.00,132,42.45613732,-7.252664019,643674.1609,4701901.735,29,T
Iberdrola,Comunidad de Madrid,Madrid,A.LEYV.M T1,15,40.38647813,-3.717512696,439099.76,4470901.03,30,T
Iberdrola,Comunidad de Madrid,Madrid,A.LEYV.M T2,15,40.38647813,-3.717512696,439099.76,4470901.03,30,T
Iberdrola,Comunidad de Madrid,Madrid,A.LEYV.M T3,15,40.38647813,-3.717512696,439099.76,4470901.03,30,T
Iberdrola,Comunidad de Madrid,Madrid,AGUACATE T1,15,40.36492756,-3.748428577,436455.45,4468530.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,AGUACATE T2,15,40.36492756,-3.748428577,436455.45,4468530.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,AGUACATE T3,15,40.36492756,-3.748428577,436455.45,4468530.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCALA      132.00,132,40.5006838,-3.376146427,468127.95,4483398.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCALA T1,20,40.5006838,-3.376146427,468127.95,4483398.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCALA T2,20,40.5006838,-3.376146427,468127.95,4483398.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCALA T3,20,40.5006838,-3.376146427,468127.95,4483398.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCOBE.M T1,20,40.54887749,-3.650983087,444879.56,4488883.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCOBE.M T2,20,40.54887749,-3.650983087,444879.56,4488883.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALCOBE.M T3,20,40.54887749,-3.650983087,444879.56,4488883.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALFRESNO T1,15,40.32532756,-4.204836204,397644.03,4464562.9,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALFRESNO T1,45,40.32532756,-4.204836204,397644.03,4464562.9,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALFRESNO T2,15,40.32532756,-4.204836204,397644.03,4464562.9,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALFRESNO T2,45,40.32532756,-4.204836204,397644.03,4464562.9,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALGETE      66.000,66,40.59331064,-3.551947139,453296.14,4493758.66,30,T
Iberdrola,Comunidad de Madrid,Madrid,ALGETE T3,20,40.59331064,-3.551947139,453296.14,4493758.66,30,T
Iberdrola,Comunidad de Madrid,Madrid,ANTUSANA T1,15,40.3101767,-3.886444561,424676.34,4462561.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,ANTUSANA T1,45,40.3101767,-3.886444561,424676.34,4462561.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,ANTUSANA T2,15,40.3101767,-3.886444561,424676.34,4462561.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,ANTUSANA T2,45,40.3101767,-3.886444561,424676.34,4462561.69,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARAVACA T1,20,40.46461485,-3.806241927,431647.77,4479639.11,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARAVACA T2,20,40.46461485,-3.806241927,431647.77,4479639.11,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARAVACA T3,20,40.46461485,-3.806241927,431647.77,4479639.11,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ       132.00,132,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ.N T2,20,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ.N T3,20,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ.N T5,20,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ.N T6,20,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARDOZ.N T7,20,40.44266759,-3.482670295,459066.61,4477002.72,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGANZUE T1,15,40.39607851,-3.70272033,440363.77,4471956.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGANZUE T2,15,40.39607851,-3.70272033,440363.77,4471956.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGANZUE T3,15,40.39607851,-3.70272033,440363.77,4471956.58,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGUELLE    132.00,132,40.42886942,-3.71704678,439177.48,4475606.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGUELLE T1,15,40.42886942,-3.71704678,439177.48,4475606.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGUELLE T2,15,40.42886942,-3.71704678,439177.48,4475606.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARGUELLE T3,15,40.42886942,-3.71704678,439177.48,4475606.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARROYO.V T1,20,40.53668898,-3.596438088,449488.9,4487498.09,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARROYO.V T21,20,40.53668898,-3.596438088,449488.9,4487498.09,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARROYO.V T22,20,40.53668898,-3.596438088,449488.9,4487498.09,30,T
Iberdrola,Comunidad de Madrid,Madrid,ARROYO.V T4,20,40.53668898,-3.596438088,449488.9,4487498.09,30,T
Iberdrola,Comunidad de Madrid,Madrid,AVENIDAS T1,15,40.18906179,-3.803577674,431596.02,4449051.13,30,T
Iberdrola,Comunidad de Madrid,Madrid,AVENIDAS T1,45,40.18906179,-3.803577674,431596.02,4449051.13,30,T
Iberdrola,Comunidad de Madrid,Madrid,AYALA       132.00,132,40.42735487,-3.688208827,441622.33,4475418.55,30,T
Iberdrola,Comunidad de Madrid,Madrid,AYALA T11,15,40.42735487,-3.688208827,441622.33,4475418.55,30,T
Iberdrola,Comunidad de Madrid,Madrid,AYALA T12,15,40.42735487,-3.688208827,441622.33,4475418.55,30,T
Iberdrola,Comunidad de Madrid,Madrid,AYALA T21,15,40.42735487,-3.688208827,441622.33,4475418.55,30,T
Iberdrola,Comunidad de Madrid,Madrid,AYALA T22,15,40.42735487,-3.688208827,441622.33,4475418.55,30,T
Iberdrola,Comunidad de Madrid,Madrid,B.AIRE.M T1,15,40.38294883,-3.746459811,436639.49,4470529.62,30,T
Iberdrola,Comunidad de Madrid,Madrid,B.AIRE.M T1,45,40.38294883,-3.746459811,436639.49,4470529.62,30,T
Iberdrola,Comunidad de Madrid,Madrid,B.AIRE.M T2,15,40.38294883,-3.746459811,436639.49,4470529.62,30,T
Iberdrola,Comunidad de Madrid,Madrid,B.AIRE.M T2,45,40.38294883,-3.746459811,436639.49,4470529.62,30,T
Iberdrola,Comunidad de Madrid,Madrid,BBVA        66.000,66,40.61299875,-3.695131242,441197.57,4496029.9,30,T
Iberdrola,Comunidad de Madrid,Madrid,BIZCA T1,15,40.33552928,-4.371887652,383469.43,4465901.86,30,T
Iberdrola,Comunidad de Madrid,Madrid,BIZCA T1,45,40.33552928,-4.371887652,383469.43,4465901.86,30,T
Iberdrola,Comunidad de Madrid,Madrid,BIZCA T2,15,40.33552928,-4.371887652,383469.43,4465901.86,30,T
Iberdrola,Comunidad de Madrid,Madrid,BIZCA T2,45,40.33552928,-4.371887652,383469.43,4465901.86,30,T
Iberdrola,Comunidad de Madrid,Madrid,BOADILLA T1,20,40.4081884,-3.908897071,422880.23,4473460.27,30,T
Iberdrola,Comunidad de Madrid,Madrid,BOADILLA T2,20,40.4081884,-3.908897071,422880.23,4473460.27,30,T
Iberdrola,Comunidad de Madrid,Madrid,BREZOS T1,15,40.19629191,-3.692724194,441038.69,4449774.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,BREZOS T1,45,40.19629191,-3.692724194,441038.69,4449774.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,BREZOS T2,15,40.19629191,-3.692724194,441038.69,4449774.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,BREZOS T2,45,40.19629191,-3.692724194,441038.69,4449774.12,30,T
Iberdrola,Comunidad de Madrid,Madrid,BUENAVIS T1,15,40.31025988,-3.750747545,436207.09,4462464.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,BUENAVIS T2,15,40.31025988,-3.750747545,436207.09,4462464.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.FREGAC T1,15,40.29131799,-3.816921514,430564.67,4460411.6,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.FREGAC T2,15,40.29131799,-3.816921514,430564.67,4460411.6,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.FREGAC T3,15,40.29131799,-3.816921514,430564.67,4460411.6,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.UNIVER    132.00,132,40.45835633,-3.729242746,438169.99,4478887.64,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.VIEJO T1,20,40.66856573,-3.757392729,435983.82,4502241.52,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.VIEJO T2,20,40.66856573,-3.757392729,435983.82,4502241.52,30,T
Iberdrola,Comunidad de Madrid,Madrid,C.VIEJO T3,20,40.66856573,-3.757392729,435983.82,4502241.52,30,T
Iberdrola,Comunidad de Madrid,Madrid,CABANILL    66.000,66,40.82029102,-3.628465909,447001.6,4518997.98,30,T
Iberdrola,Comunidad de Madrid,Madrid,CARB.MET    66.000,66,40.61762376,-3.705514024,440323.38,4496550.28,30,T
Iberdrola,Comunidad de Madrid,Madrid,CARRASCA T1,15,40.34009221,-3.739094278,437224.95,4465767.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,CARRASCA T1,45,40.34009221,-3.739094278,437224.95,4465767.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,CARRASCA T2,15,40.34009221,-3.739094278,437224.95,4465767.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,CARRASCA T2,45,40.34009221,-3.739094278,437224.95,4465767.34,30,T
Iberdrola,Comunidad de Madrid,Madrid,CATOLEDO T1,15,40.34477522,-3.723929091,438517.27,4466276.5,30,T
Iberdrola,Comunidad de Madrid,Madrid,CATOLEDO T1,45,40.34477522,-3.723929091,438517.27,4466276.5,30,T
Iberdrola,Comunidad de Madrid,Madrid,CATOLEDO T2,15,40.34477522,-3.723929091,438517.27,4466276.5,30,T
Iberdrola,Comunidad de Madrid,Madrid,CATOLEDO T2,45,40.34477522,-3.723929091,438517.27,4466276.5,30,T
Iberdrola,Comunidad de Madrid,Madrid,CBANILLA T1,20,40.82029102,-3.628465909,447001.6,4518997.98,30,T
Iberdrola,Comunidad de Madrid,Madrid,CBANILLA T2,20,40.82029102,-3.628465909,447001.6,4518997.98,30,T
Iberdrola,Comunidad de Madrid,Madrid,CEANGELE T1,15,40.30409453,-3.692962944,441111.88,4461739.98,30,T
